order_id,order_datetime,city,customer_id,product_id,product_name,category,unit_price_list,unit_cost,quantity,discount_pct,revenue,profit,image
53642,2024-12-21 22:19:00,Pune,1594,1051,Salads Item 4,Salads,292.18,168.88,3,5.0,832.71,326.07,https://example.com/images/1051.jpg
52157,2024-12-22 08:34:00,Hyderabad,4123,1005,Burgers Item 6,Burgers,111.59,82.52,1,21.05,88.1,5.58,https://example.com/images/1005.jpg
53908,2024-12-22 10:55:00,Hyderabad,1736,1036,Beverages Item 5,Beverages,104.18,71.41,2,5.35,197.22,54.4,https://example.com/images/1036.jpg
52734,2024-12-22 11:10:00,Pune,3961,1008,Pizza Item 1,Pizza,302.63,176.63,2,0.0,605.26,252.0,https://example.com/images/1008.jpg
54644,2024-12-22 13:39:00,Chennai,2241,1012,Pizza Item 5,Pizza,365.65,246.74,2,0.0,731.3,237.82,https://example.com/images/1012.jpg
52236,2024-12-22 14:44:00,Hyderabad,1567,1052,Salads Item 5,Salads,694.17,338.24,1,0.0,694.17,355.93,https://example.com/images/1052.jpg
52236,2024-12-22 14:44:00,Hyderabad,1567,1016,Biryani Item 1,Biryani,128.29,93.92,1,5.09,121.76,27.84,https://example.com/images/1016.jpg
51569,2024-12-22 16:19:00,Kolkata,3594,1027,Desserts Item 4,Desserts,463.77,335.15,1,0.0,463.77,128.62,https://example.com/images/1027.jpg
51569,2024-12-22 16:19:00,Kolkata,3594,1025,Desserts Item 2,Desserts,749.92,503.42,2,20.12,1198.08,191.24,https://example.com/images/1025.jpg
51309,2024-12-22 18:14:00,Mumbai,2102,1036,Beverages Item 5,Beverages,104.18,71.41,2,10.59,186.3,43.48,https://example.com/images/1036.jpg
54404,2024-12-22 18:49:00,Hyderabad,2047,1033,Beverages Item 2,Beverages,216.24,147.21,3,,648.72,207.09,https://example.com/images/1033.jpg
54850,2024-12-23 10:36:00,Pune,1463,1028,Desserts Item 5,Desserts,169.15,79.26,1,5.33,160.13,80.87,https://example.com/images/1028.jpg
54850,2024-12-23 10:36:00,Pune,1463,1052,Salads Item 5,Salads,694.17,338.24,1,20.6,551.17,212.93,https://example.com/images/1052.jpg
50125,2024-12-23 13:20:00,Kolkata,1428,1003,Burgers Item 4,Burgers,123.78,87.04,2,0.0,247.56,73.48,https://example.com/images/1003.jpg
54603,2024-12-23 13:25:00,Delhi,3973,1052,Salads Item 5,Salads,694.17,338.24,1,0.0,694.17,355.93,https://example.com/images/1052.jpg
54603,2024-12-23 13:25:00,Delhi,3973,1017,Biryani Item 2,Biryani,798.67,545.44,1,0.0,798.67,253.23,https://example.com/images/1017.jpg
52298,2024-12-23 13:41:00,Delhi,1874,1040,Chinese Item 1,Chinese,745.14,460.61,3,10.47,2001.36,619.53,https://example.com/images/1040.jpg
54613,2024-12-23 16:31:00,Kolkata,1000,1007,Burgers Item 8,Burgers,197.76,91.8,3,0.0,593.28,317.88,https://example.com/images/1007.jpg
54196,2024-12-23 16:38:00,Mumbai,3753,1007,Burgers Item 8,Burgers,197.76,91.8,2,0.0,395.52,211.92,https://example.com/images/1007.jpg
54196,2024-12-23 16:38:00,Mumbai,3753,1002,Burgers Item 3,Burgers,191.31,86.97,1,0.0,191.31,104.34,https://example.com/images/1002.jpg
54414,2024-12-23 20:51:00,Chennai,3297,1026,Desserts Item 3,Desserts,680.92,485.63,1,0.0,680.92,195.29,https://example.com/images/1026.jpg
53374,2024-12-24 08:47:00,Kolkata,4052,1013,Pizza Item 6,Pizza,215.95,125.25,1,0.0,215.95,90.7,https://example.com/images/1013.jpg
51925,2024-12-24 11:36:00,Bengaluru,3195,1006,Burgers Item 7,Burgers,755.67,358.43,1,10.63,675.34,316.91,https://example.com/images/1006.jpg
51925,2024-12-24 11:36:00,Bengaluru,3195,1051,Salads Item 4,Salads,292.18,168.88,1,5.31,276.67,107.79,https://example.com/images/1051.jpg
51925,2024-12-24 11:36:00,Bengaluru,3195,1003,Burgers Item 4,Burgers,123.78,87.04,1,10.6,110.66,23.62,https://example.com/images/1003.jpg
50614,2024-12-24 12:10:00,Mumbai,3245,1053,Salads Item 6,Salads,428.41,284.65,1,20.42,340.93,56.28,https://example.com/images/1053.jpg
51408,2024-12-24 15:10:00,Delhi,1849,1045,Chinese Item 6,Chinese,164.91,107.13,1,0.0,164.91,57.78,https://example.com/images/1045.jpg
50576,2024-12-24 16:01:00,Pune,4196,1022,Biryani Item 7,Biryani,264.99,167.44,3,10.68,710.07,207.75,https://example.com/images/1022.jpg
54982,2024-12-24 16:35:00,Kolkata,4182,1022,Biryani Item 7,Biryani,264.99,167.44,1,20.13,211.65,44.21,https://example.com/images/1022.jpg
54982,2024-12-24 16:35:00,Kolkata,4182,1043,Chinese Item 4,Chinese,578.57,360.53,1,,578.57,218.04,https://example.com/images/1043.jpg
50595,2024-12-24 17:57:00,Hyderabad,1586,1007,Burgers Item 8,Burgers,197.76,91.8,2,0.0,395.52,211.92,https://example.com/images/1007.jpg
55369,2024-12-24 19:13:00,Chennai,1933,1052,Salads Item 5,Salads,694.17,338.24,1,0.0,694.17,355.93,https://example.com/images/1052.jpg
55152,2024-12-24 21:12:00,Chennai,3962,1015,Pizza Item 8,Pizza,531.34,244.25,1,25.0,398.5,154.25,https://example.com/images/1015.jpg
55152,2024-12-24 21:12:00,Chennai,3962,1026,Desserts Item 3,Desserts,680.92,485.63,1,5.13,645.99,160.36,https://example.com/images/1026.jpg
50139,2024-12-25 08:20:00,Kolkata,2937,1010,Pizza Item 3,Pizza,489.48,219.69,1,10.81,436.57,216.88,https://example.com/images/1010.jpg
52183,2024-12-25 10:09:00,Hyderabad,1656,1034,Beverages Item 3,Beverages,140.56,104.77,1,0.0,140.56,35.79,https://example.com/images/1034.jpg
52183,2024-12-25 10:09:00,Hyderabad,1656,1033,Beverages Item 2,Beverages,216.24,147.21,1,0.0,216.24,69.03,https://example.com/images/1033.jpg
51346,2024-12-25 11:55:00,Chennai,3702,1023,Biryani Item 8,Biryani,286.01,166.46,1,5.23,271.05,104.59,https://example.com/images/1023.jpg
50191,2024-12-25 13:55:00,Kolkata,4073,1044,Chinese Item 5,Chinese,645.15,364.69,1,0.0,645.15,280.46,https://example.com/images/1044.jpg
54807,2024-12-25 16:28:00,Mumbai,3347,1031,Desserts Item 8,Desserts,723.82,379.91,2,0.0,1447.64,687.82,https://example.com/images/1031.jpg
53845,2024-12-25 17:39:00,Bengaluru,1045,1012,Pizza Item 5,Pizza,365.65,246.74,2,15.6,617.22,123.74,https://example.com/images/1012.jpg
51845,2024-12-25 19:39:00,Hyderabad,2145,1029,Desserts Item 6,Desserts,127.61,65.57,2,5.46,241.28,110.14,https://example.com/images/1029.jpg
51183,2024-12-25 20:20:00,Hyderabad,2959,1011,Pizza Item 4,Pizza,300.72,158.85,3,0.0,902.16,425.61,https://example.com/images/1011.jpg
54727,2024-12-25 20:36:00,Bengaluru,1576,1024,Desserts Item 1,Desserts,539.27,250.6,2,0.0,1078.54,577.34,https://example.com/images/1024.jpg
51764,2024-12-25 21:14:00,Kolkata,1580,1041,Chinese Item 2,Chinese,289.08,122.06,1,10.03,260.09,138.03,https://example.com/images/1041.jpg
54005,2024-12-26 08:11:00,Mumbai,3841,1002,Burgers Item 3,Burgers,191.31,86.97,2,0.0,382.62,208.68,https://example.com/images/1002.jpg
51682,2024-12-26 09:31:00,Kolkata,4079,1037,Beverages Item 6,Beverages,614.42,402.54,1,5.27,582.04,179.5,https://example.com/images/1037.jpg
50875,2024-12-26 12:28:00,Kolkata,3608,1045,Chinese Item 6,Chinese,164.91,107.13,2,20.55,262.04,47.78,https://example.com/images/1045.jpg
50626,2024-12-26 15:02:00,Mumbai,2071,1054,Salads Item 7,Salads,264.99,113.14,1,25.0,198.74,85.6,https://example.com/images/1054.jpg
50626,2024-12-26 15:02:00,Mumbai,2071,1031,Desserts Item 8,Desserts,723.82,379.91,1,0.0,723.82,343.91,https://example.com/images/1031.jpg
50047,2024-12-26 20:42:00,Pune,4010,1035,Beverages Item 4,Beverages,651.33,305.83,1,0.0,651.33,345.5,https://example.com/images/1035.jpg
52662,2024-12-26 22:21:00,Mumbai,1363,1051,Salads Item 4,Salads,292.18,168.88,1,0.0,292.18,123.3,https://example.com/images/1051.jpg
54107,2024-12-27 10:40:00,Mumbai,1060,1016,Biryani Item 1,Biryani,128.29,93.92,1,5.27,121.53,27.61,https://example.com/images/1016.jpg
54107,2024-12-27 10:40:00,Mumbai,1060,1017,Biryani Item 2,Biryani,798.67,545.44,1,0.0,798.67,253.23,https://example.com/images/1017.jpg
50754,2024-12-27 13:33:00,Chennai,1039,1048,Salads Item 1,Salads,481.16,264.46,2,0.0,962.32,433.4,https://example.com/images/1048.jpg
52523,2024-12-27 14:24:00,Delhi,2530,1005,Burgers Item 6,Burgers,111.59,82.52,1,5.38,105.59,23.07,https://example.com/images/1005.jpg
52523,2024-12-27 14:24:00,Delhi,2530,1039,Beverages Item 8,Beverages,354.6,156.22,1,,354.6,198.38,https://example.com/images/1039.jpg
53546,2024-12-28 12:30:00,Chennai,2752,1020,Biryani Item 5,Biryani,193.29,110.82,2,5.45,365.52,143.88,https://example.com/images/1020.jpg
53546,2024-12-28 12:30:00,Chennai,2752,1053,Salads Item 6,Salads,428.41,284.65,2,15.63,722.9,153.6,https://example.com/images/1053.jpg
55043,2024-12-28 12:48:00,Mumbai,3827,1031,Desserts Item 8,Desserts,723.82,379.91,3,5.09,2060.94,921.21,https://example.com/images/1031.jpg
55043,2024-12-28 12:48:00,Mumbai,3827,1028,Desserts Item 5,Desserts,169.15,79.26,1,0.0,169.15,89.89,https://example.com/images/1028.jpg
51677,2024-12-28 14:22:00,Delhi,3221,1041,Chinese Item 2,Chinese,289.08,122.06,1,0.0,289.08,167.02,https://example.com/images/1041.jpg
50401,2024-12-28 14:49:00,Mumbai,3968,1005,Burgers Item 6,Burgers,111.59,82.52,2,0.0,223.18,58.14,https://example.com/images/1005.jpg
51735,2024-12-28 18:28:00,Kolkata,1501,1000,Burgers Item 1,Burgers,372.11,272.66,1,5.12,353.06,80.4,https://example.com/images/1000.jpg
51735,2024-12-28 18:28:00,Kolkata,1501,1053,Salads Item 6,Salads,428.41,284.65,3,0.0,1285.23,431.28,https://example.com/images/1053.jpg
52121,2024-12-28 21:09:00,Pune,1616,1013,Pizza Item 6,Pizza,215.95,125.25,2,10.57,386.24,135.74,https://example.com/images/1013.jpg
53102,2024-12-28 21:46:00,Mumbai,3557,1014,Pizza Item 7,Pizza,534.5,222.49,1,0.0,534.5,312.01,https://example.com/images/1014.jpg
54682,2024-12-28 21:51:00,Delhi,2556,1007,Burgers Item 8,Burgers,197.76,91.8,3,20.3,472.83,197.43,https://example.com/images/1007.jpg
54987,2024-12-29 08:36:00,Kolkata,2125,1002,Burgers Item 3,Burgers,191.31,86.97,1,0.0,191.31,104.34,https://example.com/images/1002.jpg
54987,2024-12-29 08:36:00,Kolkata,2125,1024,Desserts Item 1,Desserts,539.27,250.6,1,5.4,510.15,259.55,https://example.com/images/1024.jpg
54223,2024-12-29 09:59:00,Bengaluru,2713,1004,Burgers Item 5,Burgers,552.71,358.06,2,0.0,1105.42,389.3,https://example.com/images/1004.jpg
55440,2024-12-29 11:38:00,Chennai,2053,1030,Desserts Item 7,Desserts,398.7,197.35,3,0.0,1196.1,604.05,https://example.com/images/1030.jpg
50201,2024-12-29 12:13:00,Pune,3098,1033,Beverages Item 2,Beverages,216.24,147.21,3,0.0,648.72,207.09,https://example.com/images/1033.jpg
51185,2024-12-29 13:11:00,Hyderabad,2545,1007,Burgers Item 8,Burgers,197.76,91.8,1,5.44,187.0,95.2,https://example.com/images/1007.jpg
50136,2024-12-29 13:59:00,Pune,3079,1002,Burgers Item 3,Burgers,191.31,86.97,1,12.0,168.35,81.38,https://example.com/images/1002.jpg
50136,2024-12-29 13:59:00,Pune,3079,1023,Biryani Item 8,Biryani,286.01,166.46,1,15.99,240.28,73.82,https://example.com/images/1023.jpg
50136,2024-12-29 13:59:00,Pune,3079,1020,Biryani Item 5,Biryani,193.29,110.82,1,5.42,182.81,71.99,https://example.com/images/1020.jpg
50171,2024-12-29 18:06:00,Pune,3004,1039,Beverages Item 8,Beverages,354.6,156.22,1,0.0,354.6,198.38,https://example.com/images/1039.jpg
52044,2024-12-29 18:08:00,Delhi,2093,1052,Salads Item 5,Salads,694.17,338.24,2,16.19,1163.56,487.08,https://example.com/images/1052.jpg
51687,2024-12-29 18:15:00,Mumbai,2698,1047,Chinese Item 8,Chinese,604.53,346.29,1,,604.53,258.24,https://example.com/images/1047.jpg
55495,2024-12-29 20:47:00,Bengaluru,3952,1033,Beverages Item 2,Beverages,216.24,147.21,1,10.06,194.49,47.28,https://example.com/images/1033.jpg
55495,2024-12-29 20:47:00,Bengaluru,3952,1003,Burgers Item 4,Burgers,123.78,87.04,1,,123.78,36.74,https://example.com/images/1003.jpg
52152,2024-12-29 21:10:00,Hyderabad,1706,1025,Desserts Item 2,Desserts,749.92,503.42,3,15.78,1894.74,384.48,https://example.com/images/1025.jpg
50075,2024-12-30 08:13:00,Pune,2720,1023,Biryani Item 8,Biryani,286.01,166.46,2,16.15,479.64,146.72,https://example.com/images/1023.jpg
52145,2024-12-30 11:13:00,Mumbai,3076,1047,Chinese Item 8,Chinese,604.53,346.29,3,15.69,1529.04,490.17,https://example.com/images/1047.jpg
52145,2024-12-30 11:13:00,Mumbai,3076,1014,Pizza Item 7,Pizza,534.5,222.49,1,5.13,507.08,284.59,https://example.com/images/1014.jpg
54763,2024-12-30 11:57:00,Kolkata,2928,1035,Beverages Item 4,Beverages,651.33,305.83,2,0.0,1302.66,691.0,https://example.com/images/1035.jpg
54492,2024-12-30 12:30:00,Mumbai,2025,1048,Salads Item 1,Salads,481.16,264.46,1,5.19,456.19,191.73,https://example.com/images/1048.jpg
52053,2024-12-30 20:01:00,Pune,2162,1027,Desserts Item 4,Desserts,463.77,335.15,1,15.74,390.77,55.62,https://example.com/images/1027.jpg
50826,2024-12-30 21:23:00,Pune,3901,1049,Salads Item 2,Salads,106.24,46.51,3,,318.72,179.19,https://example.com/images/1049.jpg
51241,2024-12-30 21:31:00,Kolkata,3370,1042,Chinese Item 3,Chinese,291.46,149.76,1,5.24,276.19,126.43,https://example.com/images/1042.jpg
51241,2024-12-30 21:31:00,Kolkata,3370,1017,Biryani Item 2,Biryani,798.67,545.44,1,0.0,798.67,253.23,https://example.com/images/1017.jpg
52159,2024-12-30 21:57:00,Chennai,2803,1015,Pizza Item 8,Pizza,531.34,244.25,1,0.0,531.34,287.09,https://example.com/images/1015.jpg
52588,2024-12-31 08:32:00,Pune,4001,1052,Salads Item 5,Salads,694.17,338.24,2,0.0,1388.34,711.86,https://example.com/images/1052.jpg
51956,2024-12-31 10:09:00,Hyderabad,1274,1033,Beverages Item 2,Beverages,216.24,147.21,1,5.1,205.21,58.0,https://example.com/images/1033.jpg
51956,2024-12-31 10:09:00,Hyderabad,1274,1029,Desserts Item 6,Desserts,127.61,65.57,1,20.01,102.08,36.51,https://example.com/images/1029.jpg
50902,2024-12-31 10:10:00,Kolkata,2164,1011,Pizza Item 4,Pizza,300.72,158.85,1,12.83,262.14,103.29,https://example.com/images/1011.jpg
54648,2024-12-31 12:43:00,Mumbai,3531,1004,Burgers Item 5,Burgers,552.71,358.06,2,0.0,1105.42,389.3,https://example.com/images/1004.jpg
50111,2024-12-31 17:38:00,Pune,3533,1051,Salads Item 4,Salads,292.18,168.88,1,5.26,276.81,107.93,https://example.com/images/1051.jpg
51025,2024-12-31 19:51:00,Pune,4164,1025,Desserts Item 2,Desserts,749.92,503.42,2,5.06,1423.94,417.1,https://example.com/images/1025.jpg
51286,2024-12-31 21:10:00,Bengaluru,3071,1027,Desserts Item 4,Desserts,463.77,335.15,1,5.36,438.91,103.76,https://example.com/images/1027.jpg
55170,2024-12-31 21:44:00,Pune,1079,1052,Salads Item 5,Salads,694.17,338.24,1,0.0,694.17,355.93,https://example.com/images/1052.jpg
51768,2025-01-01 12:19:00,Bengaluru,1168,1027,Desserts Item 4,Desserts,463.77,335.15,1,0.0,463.77,128.62,https://example.com/images/1027.jpg
51768,2025-01-01 12:19:00,Bengaluru,1168,1006,Burgers Item 7,Burgers,755.67,358.43,1,5.35,715.24,356.81,https://example.com/images/1006.jpg
51292,2025-01-01 15:36:00,Delhi,3317,1003,Burgers Item 4,Burgers,123.78,87.04,1,0.0,123.78,36.74,https://example.com/images/1003.jpg
51292,2025-01-01 15:36:00,Delhi,3317,1029,Desserts Item 6,Desserts,127.61,65.57,3,0.0,382.83,186.12,https://example.com/images/1029.jpg
51459,2025-01-01 16:26:00,Kolkata,2181,1009,Pizza Item 2,Pizza,350.92,176.14,2,0.0,701.84,349.56,https://example.com/images/1009.jpg
51459,2025-01-01 16:26:00,Kolkata,2181,1023,Biryani Item 8,Biryani,286.01,166.46,2,10.17,513.84,180.92,https://example.com/images/1023.jpg
53379,2025-01-01 21:51:00,Chennai,1700,1050,Salads Item 3,Salads,110.53,68.83,1,0.0,110.53,41.7,https://example.com/images/1050.jpg
53180,2025-01-01 21:58:00,Hyderabad,2886,1054,Salads Item 7,Salads,264.99,113.14,1,13.05,230.41,117.27,https://example.com/images/1054.jpg
53180,2025-01-01 21:58:00,Hyderabad,2886,1053,Salads Item 6,Salads,428.41,284.65,1,,428.41,143.76,https://example.com/images/1053.jpg
52736,2025-01-02 09:05:00,Delhi,1149,1043,Chinese Item 4,Chinese,578.57,360.53,3,0.0,1735.71,654.12,https://example.com/images/1043.jpg
55217,2025-01-02 12:09:00,Delhi,3523,1048,Salads Item 1,Salads,481.16,264.46,2,0.0,962.32,433.4,https://example.com/images/1048.jpg
50586,2025-01-02 14:24:00,Kolkata,1144,1029,Desserts Item 6,Desserts,127.61,65.57,3,0.0,382.83,186.12,https://example.com/images/1029.jpg
54570,2025-01-02 14:46:00,Delhi,1000,1008,Pizza Item 1,Pizza,302.63,176.63,3,0.0,907.89,378.0,https://example.com/images/1008.jpg
52565,2025-01-02 20:59:00,Bengaluru,2266,1033,Beverages Item 2,Beverages,216.24,147.21,1,0.0,216.24,69.03,https://example.com/images/1033.jpg
53758,2025-01-02 21:53:00,Mumbai,2941,1027,Desserts Item 4,Desserts,463.77,335.15,1,0.0,463.77,128.62,https://example.com/images/1027.jpg
53521,2025-01-03 09:06:00,Chennai,3547,1006,Burgers Item 7,Burgers,755.67,358.43,1,,755.67,397.24,https://example.com/images/1006.jpg
52795,2025-01-03 10:36:00,Chennai,2393,1044,Chinese Item 5,Chinese,645.15,364.69,1,0.0,645.15,280.46,https://example.com/images/1044.jpg
51667,2025-01-03 16:13:00,Kolkata,2062,1046,Chinese Item 7,Chinese,568.4,339.02,3,5.03,1619.43,602.37,https://example.com/images/1046.jpg
51667,2025-01-03 16:13:00,Kolkata,2062,1003,Burgers Item 4,Burgers,123.78,87.04,1,15.64,104.42,17.38,https://example.com/images/1003.jpg
54219,2025-01-03 17:27:00,Chennai,3611,1019,Biryani Item 4,Biryani,505.21,279.91,3,,1515.63,675.9,https://example.com/images/1019.jpg
52419,2025-01-03 22:07:00,Chennai,3228,1007,Burgers Item 8,Burgers,197.76,91.8,1,0.0,197.76,105.96,https://example.com/images/1007.jpg
52419,2025-01-03 22:07:00,Chennai,3228,1013,Pizza Item 6,Pizza,215.95,125.25,1,,215.95,90.7,https://example.com/images/1013.jpg
55328,2025-01-04 11:15:00,Bengaluru,1885,1000,Burgers Item 1,Burgers,372.11,272.66,1,20.81,294.67,22.01,https://example.com/images/1000.jpg
55328,2025-01-04 11:15:00,Bengaluru,1885,1042,Chinese Item 3,Chinese,291.46,149.76,2,5.42,551.32,251.8,https://example.com/images/1042.jpg
50728,2025-01-04 13:55:00,Mumbai,3857,1046,Chinese Item 7,Chinese,568.4,339.02,2,20.46,904.22,226.18,https://example.com/images/1046.jpg
50728,2025-01-04 13:55:00,Mumbai,3857,1007,Burgers Item 8,Burgers,197.76,91.8,1,5.39,187.1,95.3,https://example.com/images/1007.jpg
50728,2025-01-04 13:55:00,Mumbai,3857,1024,Desserts Item 1,Desserts,539.27,250.6,2,5.29,1021.48,520.28,https://example.com/images/1024.jpg
50347,2025-01-04 13:57:00,Hyderabad,2837,1032,Beverages Item 1,Beverages,295.07,174.07,1,5.45,278.99,104.92,https://example.com/images/1032.jpg
53930,2025-01-04 21:08:00,Delhi,3219,1007,Burgers Item 8,Burgers,197.76,91.8,2,0.0,395.52,211.92,https://example.com/images/1007.jpg
51812,2025-01-04 22:04:00,Mumbai,3506,1002,Burgers Item 3,Burgers,191.31,86.97,1,10.04,172.1,85.13,https://example.com/images/1002.jpg
51291,2025-01-05 08:59:00,Delhi,2161,1027,Desserts Item 4,Desserts,463.77,335.15,2,0.0,927.54,257.24,https://example.com/images/1027.jpg
51291,2025-01-05 08:59:00,Delhi,2161,1010,Pizza Item 3,Pizza,489.48,219.69,2,0.0,978.96,539.58,https://example.com/images/1010.jpg
51291,2025-01-05 08:59:00,Delhi,2161,1000,Burgers Item 1,Burgers,372.11,272.66,1,0.0,372.11,99.45,https://example.com/images/1000.jpg
53828,2025-01-05 11:43:00,Delhi,2149,1007,Burgers Item 8,Burgers,197.76,91.8,2,15.49,334.26,150.66,https://example.com/images/1007.jpg
53828,2025-01-05 11:43:00,Delhi,2149,1049,Salads Item 2,Salads,106.24,46.51,1,0.0,106.24,59.73,https://example.com/images/1049.jpg
51620,2025-01-05 16:36:00,Pune,3840,1021,Biryani Item 6,Biryani,122.54,88.02,1,0.0,122.54,34.52,https://example.com/images/1021.jpg
51620,2025-01-05 16:36:00,Pune,3840,1048,Salads Item 1,Salads,481.16,264.46,2,10.22,863.98,335.06,https://example.com/images/1048.jpg
50622,2025-01-05 18:56:00,Pune,1683,1037,Beverages Item 6,Beverages,614.42,402.54,3,0.0,1843.26,635.64,https://example.com/images/1037.jpg
52201,2025-01-05 21:25:00,Kolkata,4048,1042,Chinese Item 3,Chinese,291.46,149.76,2,,582.92,283.4,https://example.com/images/1042.jpg
52201,2025-01-05 21:25:00,Kolkata,4048,1037,Beverages Item 6,Beverages,614.42,402.54,1,0.0,614.42,211.88,https://example.com/images/1037.jpg
54929,2025-01-06 08:58:00,Chennai,1172,1015,Pizza Item 8,Pizza,531.34,244.25,2,15.12,902.0,413.5,https://example.com/images/1015.jpg
54929,2025-01-06 08:58:00,Chennai,1172,1025,Desserts Item 2,Desserts,749.92,503.42,1,15.89,630.76,127.34,https://example.com/images/1025.jpg
52914,2025-01-06 09:23:00,Chennai,1663,1051,Salads Item 4,Salads,292.18,168.88,1,5.28,276.75,107.87,https://example.com/images/1051.jpg
53690,2025-01-06 16:01:00,Pune,1292,1020,Biryani Item 5,Biryani,193.29,110.82,2,0.0,386.58,164.94,https://example.com/images/1020.jpg
54374,2025-01-06 17:14:00,Hyderabad,2671,1010,Pizza Item 3,Pizza,489.48,219.69,1,0.0,489.48,269.79,https://example.com/images/1010.jpg
54374,2025-01-06 17:14:00,Hyderabad,2671,1001,Burgers Item 2,Burgers,537.84,327.83,3,,1613.52,630.03,https://example.com/images/1001.jpg
52991,2025-01-06 17:42:00,Chennai,3528,1030,Desserts Item 7,Desserts,398.7,197.35,2,0.0,797.4,402.7,https://example.com/images/1030.jpg
52024,2025-01-06 20:03:00,Delhi,2740,1031,Desserts Item 8,Desserts,723.82,379.91,1,12.76,631.46,251.55,https://example.com/images/1031.jpg
54401,2025-01-07 10:16:00,Kolkata,3351,1038,Beverages Item 7,Beverages,702.49,299.2,1,0.0,702.49,403.29,https://example.com/images/1038.jpg
50763,2025-01-07 15:34:00,Mumbai,3058,1022,Biryani Item 7,Biryani,264.99,167.44,3,0.0,794.97,292.65,https://example.com/images/1022.jpg
51631,2025-01-07 18:56:00,Hyderabad,3269,1037,Beverages Item 6,Beverages,614.42,402.54,2,10.26,1102.76,297.68,https://example.com/images/1037.jpg
52510,2025-01-07 22:10:00,Bengaluru,1070,1033,Beverages Item 2,Beverages,216.24,147.21,1,0.0,216.24,69.03,https://example.com/images/1033.jpg
50579,2025-01-07 22:24:00,Pune,2428,1018,Biryani Item 3,Biryani,334.15,145.08,3,15.33,848.76,413.52,https://example.com/images/1018.jpg
54367,2025-01-08 09:15:00,Pune,2710,1054,Salads Item 7,Salads,264.99,113.14,1,0.0,264.99,151.85,https://example.com/images/1054.jpg
54367,2025-01-08 09:15:00,Pune,2710,1032,Beverages Item 1,Beverages,295.07,174.07,1,0.0,295.07,121.0,https://example.com/images/1032.jpg
50966,2025-01-08 17:00:00,Chennai,3040,1011,Pizza Item 4,Pizza,300.72,158.85,1,15.36,254.53,95.68,https://example.com/images/1011.jpg
52016,2025-01-08 17:25:00,Chennai,1293,1030,Desserts Item 7,Desserts,398.7,197.35,1,25.0,299.02,101.67,https://example.com/images/1030.jpg
52016,2025-01-08 17:25:00,Chennai,1293,1037,Beverages Item 6,Beverages,614.42,402.54,1,0.0,614.42,211.88,https://example.com/images/1037.jpg
50153,2025-01-08 19:16:00,Hyderabad,2237,1052,Salads Item 5,Salads,694.17,338.24,3,10.38,1866.36,851.64,https://example.com/images/1052.jpg
54117,2025-01-08 22:15:00,Bengaluru,4031,1034,Beverages Item 3,Beverages,140.56,104.77,2,10.13,252.64,43.1,https://example.com/images/1034.jpg
53019,2025-01-09 09:09:00,Kolkata,1454,1038,Beverages Item 7,Beverages,702.49,299.2,2,20.11,1122.44,524.04,https://example.com/images/1038.jpg
52938,2025-01-09 09:19:00,Delhi,3567,1015,Pizza Item 8,Pizza,531.34,244.25,1,0.0,531.34,287.09,https://example.com/images/1015.jpg
52938,2025-01-09 09:19:00,Delhi,3567,1039,Beverages Item 8,Beverages,354.6,156.22,2,0.0,709.2,396.76,https://example.com/images/1039.jpg
53727,2025-01-09 09:28:00,Pune,4139,1009,Pizza Item 2,Pizza,350.92,176.14,1,0.0,350.92,174.78,https://example.com/images/1009.jpg
55257,2025-01-09 10:12:00,Kolkata,1528,1027,Desserts Item 4,Desserts,463.77,335.15,3,0.0,1391.31,385.86,https://example.com/images/1027.jpg
53038,2025-01-09 13:11:00,Delhi,2040,1003,Burgers Item 4,Burgers,123.78,87.04,1,0.0,123.78,36.74,https://example.com/images/1003.jpg
53038,2025-01-09 13:11:00,Delhi,2040,1013,Pizza Item 6,Pizza,215.95,125.25,3,0.0,647.85,272.1,https://example.com/images/1013.jpg
54380,2025-01-09 14:27:00,Hyderabad,3108,1004,Burgers Item 5,Burgers,552.71,358.06,2,5.26,1047.28,331.16,https://example.com/images/1004.jpg
53647,2025-01-09 17:51:00,Pune,1305,1002,Burgers Item 3,Burgers,191.31,86.97,2,0.0,382.62,208.68,https://example.com/images/1002.jpg
53647,2025-01-09 17:51:00,Pune,1305,1026,Desserts Item 3,Desserts,680.92,485.63,3,5.16,1937.34,480.45,https://example.com/images/1026.jpg
51375,2025-01-09 22:24:00,Chennai,1643,1004,Burgers Item 5,Burgers,552.71,358.06,1,12.45,483.9,125.84,https://example.com/images/1004.jpg
53478,2025-01-10 08:36:00,Mumbai,3826,1035,Beverages Item 4,Beverages,651.33,305.83,1,16.24,545.55,239.72,https://example.com/images/1035.jpg
52594,2025-01-10 11:46:00,Bengaluru,2480,1008,Pizza Item 1,Pizza,302.63,176.63,1,0.0,302.63,126.0,https://example.com/images/1008.jpg
51897,2025-01-10 12:20:00,Hyderabad,2304,1039,Beverages Item 8,Beverages,354.6,156.22,3,10.95,947.31,478.65,https://example.com/images/1039.jpg
50937,2025-01-10 14:11:00,Kolkata,3441,1051,Salads Item 4,Salads,292.18,168.88,1,0.0,292.18,123.3,https://example.com/images/1051.jpg
53262,2025-01-10 15:57:00,Hyderabad,1947,1002,Burgers Item 3,Burgers,191.31,86.97,1,12.72,166.98,80.01,https://example.com/images/1002.jpg
